,TRANSCRIPTION_UNIT_ID,PROMOTER_ID,TRANSCRIPTION_UNIT_NAME,OPERON_ID,TU_POSLEFT,TU_POSRIGHT,TU_STRAND,POS_1
2927,ECK120027875,,rpnD-yjiQ,ECK125272770,4568998,4569918,forward,
2928,ECK120027876,,yjiS,ECK120028147,4571751,4571915,forward,
2929,ECK120027877,ECK120033707,yjiT,ECK120028148,4572414,4573931,forward,
2930,ECK120027878,,yjiV,ECK120028149,4574135,4576855,forward,
2931,ECK120027879,ECK120033682,yjiXA,ECK120028150,4587909,4589079,reverse,
2932,ECK120027881,,lgoT,ECK125199567,4593361,4594722,reverse,
2933,ECK120027882,ECK125138110,lgoR,ECK125199568,4594937,4595947,reverse,4595947.0
2934,ECK120027883,,opgB,ECK125165366,4597150,4599441,reverse,
2935,ECK120027884,ECK120034381,yjjP,ECK120028155,4602088,4603214,reverse,4603034.0
2936,ECK120027886,,rsmC,ECK120028157,4606669,4607700,reverse,
2937,ECK120027887,ECK120034379,holD-rimI-yjjG,ECK120028048,4607781,4609323,forward,4607781.0
2938,ECK120027888,,prfC,ECK120028158,4609414,4611003,forward,
2939,ECK120027889,,ytjA,ECK120028159,4612128,4612289,forward,
2940,ECK120027890,,yjjUV,ECK120028160,4612411,4614260,forward,
2941,ECK120027891,,yjjW,ECK120028161,4614680,4615543,reverse,
2942,ECK120027892,,yjjI,ECK120028162,4615515,4617065,reverse,
2943,ECK120027893,,yjjJ,ECK120028049,4621769,4623100,forward,
2944,ECK120027895,,serB,ECK120028050,4624895,4625863,forward,
2945,ECK120027896,,radA-nadR,ECK120028050,4625912,4628547,forward,
2946,ECK120027897,ECK125138123,slt,ECK120028163,4630641,4632670,forward,4630700.0
2947,ECK120027898,ECK120034943,coaA,ECK120028164,4174076,4175107,reverse,4175107.0
2948,ECK120027899,,cyaY,ECK120028165,3993739,3994059,reverse,
2949,ECK120027901,,bax,ECK120028167,3736353,3737177,reverse,
2950,ECK120027902,,yghA,ECK120028168,3149662,3150546,forward,
2951,ECK120027903,,yghO,ECK120028169,3129043,3130215,reverse,
2952,ECK120027904,,C0719,ECK120028051,3121358,3121579,forward,
2953,ECK120027905,ECK120033254,loiP,ECK125143518,3081892,3082671,forward,3081892.0
2954,ECK120027906,,C0614,ECK120028171,2653452,2653538,reverse,
2955,ECK120027907,ECK125135050,ypfM,ECK120028172,2590807,2590970,reverse,2590970.0
2956,ECK120027908,ECK125135047,yeiW,ECK120028173,2265041,2265384,reverse,2265330.0
2957,ECK120027909,,setB,ECK120028052,2263863,2265044,forward,
2958,ECK120027910,,C0465,ECK120028174,1972739,1972816,forward,
2959,ECK120027911,,yncL,ECK120028175,1517099,1517194,reverse,
2960,ECK120027912,,yncJ,ECK120028176,1508834,1509064,reverse,
2961,ECK120027913,,insQ,ECK125272747,1503717,1504865,forward,
2962,ECK120027914,,yciY,ECK120028053,1308788,1308961,forward,
2963,ECK120027915,,ymdF,ECK120028178,1068081,1068254,forward,
2964,ECK120027916,,lfhA,ECK120030597,248358,250070,reverse,
2965,ECK120027938,ECK120027939,bolA,ECK120014663,454349,454865,forward,454349.0
2966,ECK120027941,,tig,ECK120029242,455133,456431,forward,
2967,ECK120029296,ECK120029295,lspA-fkpB-ispH,ECK120014814,25014,27279,forward,25014.0
2968,ECK120029298,ECK120029297,aroH,ECK120014831,1788384,1789510,forward,1788384.0
2969,ECK120029299,,yadI,ECK120029415,144577,145017,forward,
2970,ECK120029300,ECK125136449,rclABC,ECK125165352,317726,320215,reverse,320215.0
2971,ECK120029301,,yahK,ECK120029411,342884,343933,forward,
2972,ECK120029303,ECK120030797,apt,ECK120029413,491310,491963,forward,491310.0
2973,ECK120029305,ECK120051394,dsbG,ECK120029414,637827,638885,reverse,638800.0
2974,ECK120029306,,ybhI,ECK120029408,801887,803320,forward,
2975,ECK120029307,,ybhJ,ECK120029409,803503,805764,forward,
2976,ECK120029308,,torS,ECK120029410,1053434,1056178,reverse,
2977,ECK120029309,,purU,ECK120029402,1287782,1288624,reverse,
2978,ECK120029310,ECK120049204,puuAP,ECK125160708,1357802,1361140,reverse,1360968.0
2979,ECK120029311,ECK125257029,ompN,ECK125147416,1435760,1437013,reverse,1437013.0
2980,ECK120029313,,yncK_1K_2,ECK125272718,1503143,1503649,reverse,
2981,ECK120029314,,curA,ECK125135279,1519027,1520064,forward,
2982,ECK120029315,,adhP,ECK120029399,1552828,1553838,reverse,
2983,ECK120029316,,ynfP,ECK120029400,1652728,1652838,reverse,
2984,ECK120029317,ECK125137153,argS,ECK120029396,1960001,1961843,forward,1960001.0
2985,ECK120029318,ECK120033657,pgsA,ECK120029398,1992269,1992817,reverse,
2986,ECK120029320,,insH-6,ECK120029376,2066305,2067321,reverse,
2987,ECK120029321,,bcr,ECK120029394,2278570,2279760,reverse,
2988,ECK120029322,,cysZ,ECK120029422,2531463,2532224,forward,
2989,ECK120029323,ECK125135049,narQ,ECK120029395,2585566,2587431,forward,2585577.0
2990,ECK120029324,,ndk,ECK120029392,2644433,2644864,reverse,
2991,ECK120029326,,alpA,ECK120029393,2758644,2758856,forward,
2992,ECK120029327,,ygfM-xdhD,ECK120029387,3020540,3024186,forward,
2993,ECK120029328,ECK120034304,tktA,ECK120029388,3079644,3081707,reverse,3081707.0
2994,ECK120029329,,plsC,ECK120029389,3162744,3163481,reverse,
2995,ECK120029330,,folB,ECK120029390,3204221,3204589,reverse,
2996,ECK120029331,,ispB,ECK120029391,3333710,3334681,forward,
2997,ECK120029332,,csrD,ECK120029384,3401392,3403332,reverse,
2998,ECK120029333,,yhgF,ECK120029385,3537385,3539706,forward,
2999,ECK120029334,ECK125095441,emrD,ECK120029386,3853845,3855106,forward,3853845.0
3000,ECK120029335,ECK120034347,fre,ECK120029382,4026443,4027228,forward,4026443.0
3001,ECK120029336,,priA,ECK120029383,4124612,4126810,reverse,
3002,ECK120029337,ECK120034362,alr,ECK120029421,4265589,4266861,forward,4265589.0
3003,ECK120029338,,cysQ,ECK120029379,4436755,4437495,forward,
3004,ECK120029339,ECK120034360,qorA,ECK125272753,4263248,4264304,reverse,4264304.0
3005,ECK120029340,,ybdR,ECK120029381,642088,643326,forward,
3006,ECK120029426,ECK120029428,rpmI-rplT,ECK120023622,1799363,1800427,reverse,1800427.0
3007,ECK120029427,ECK120016981,thrS-infC-rpmI-rplT-pheMST-ihfA,ECK120023622,1795253,1802733,reverse,1802733.0
3008,ECK120029470,ECK120029473,norR,ECK120011939,2830775,2832358,reverse,2832307.0
3009,ECK120029471,ECK120010179,asnC-mioC,ECK125095162,3926012,3927123,reverse,3927031.0
3010,ECK120029472,ECK120010179,asnC-mioC-mnmG,ECK125095162,3923705,3927123,reverse,3927031.0
3011,ECK120029514,ECK120029519,rraA,ECK120029994,4118845,4119358,reverse,4119358.0
3012,ECK120029515,ECK120029520,relA-mazEF,ECK120030504,2910756,2914348,reverse,2914277.0
3013,ECK120029516,ECK120029522,rne,ECK120016764,1141182,1144762,reverse,1144762.0
3014,ECK120029517,ECK120029523,rne,ECK120016764,1141182,1144873,reverse,1144873.0
3015,ECK120029518,,smg,ECK120029997,3431991,3432464,reverse,
3016,ECK120029601,ECK120029593,ygbK,ECK120028590,2862197,2863501,forward,2862197.0
3017,ECK120029602,ECK120029594,modABC,ECK120014822,794995,797612,forward,794995.0
3018,ECK120029603,ECK120029598,fliDST,ECK120014802,2003872,2006078,forward,
3019,ECK120029858,ECK120029866,ftnB,ECK120016774,1986731,1987428,forward,1986799.0
3020,ECK120029859,ECK120029867,yqjA-mzrA,ECK125095408,3247494,3248822,forward,3247548.0
3021,ECK120029970,ECK120029972,yjbEFGH,ECK120029990,4235642,4239730,forward,4235858.0
3022,ECK120029971,ECK120029974,mtr,ECK120014901,3304573,3305932,reverse,3305932.0
3023,ECK120030120,ECK120030204,yrbG-kdsD,ECK125160702,3340211,3342252,forward,3340211.0
3024,ECK120030121,ECK120030205,kdsC-lptCAB,ECK125160702,3342226,3344669,forward,3342226.0
3025,ECK120030122,ECK120030206,lptAB,ECK125160702,3343326,3344669,forward,3343326.0
3026,ECK120030123,,alsK,ECK120030600,4306870,4307799,reverse,
3027,ECK120030124,,csiR,ECK120030601,2795674,2796336,forward,
3028,ECK120030125,,selU,ECK125243352,530132,531226,reverse,
3029,ECK120030126,,rhaM,ECK120030603,4093124,4093438,reverse,
3030,ECK120030128,,macAB,ECK120030541,919235,922293,forward,
3031,ECK120030129,,nhaR,ECK120030765,18715,19620,forward,
3032,ECK120030130,,yadMLKC,ECK120030520,149715,152812,reverse,
3033,ECK120030131,,yadN,ECK120030606,156299,156883,reverse,
3034,ECK120030132,ECK125134703,glgBXCAP,ECK125134986,3564134,3573699,reverse,3573657.0
3035,ECK120030133,,yeiL,ECK120013666,2255355,2256014,forward,
3036,ECK120030134,,yeiI,ECK120030608,2251700,2252788,forward,
3037,ECK120030135,,yfaE,ECK125135284,2348514,2348768,forward,
3038,ECK120030136,,rlmM,ECK125095167,2940143,2941243,reverse,
3039,ECK120030137,,ygdD,ECK120030611,2941236,2941631,reverse,
3040,ECK120030138,ECK120033659,yhfK,ECK120030612,3486791,3488893,forward,
3041,ECK120030140,,frwD,ECK120030614,4147138,4147479,forward,
3042,ECK120030141,,ftsB,ECK120030615,2872509,2872820,reverse,
3043,ECK120030142,,ispDF,ECK120030616,2871301,2872490,reverse,
3044,ECK120030143,,truD,ECK120030617,2870255,2871304,reverse,
3045,ECK120030144,,glf-wbbH,ECK125147420,2106060,2108329,reverse,
3046,ECK120030145,ECK125203425,yhjR,ECK120030619,3695997,3696364,reverse,3696364.0
3047,ECK120030146,,wbbIJK,ECK120030551,2103391,2106057,reverse,
3048,ECK120030147,,hsdRMS,ECK120030534,4580068,4586761,reverse,
3049,ECK120030148,,qseG,ECK125243345,2688793,2689506,reverse,
3050,ECK120030149,,glrR,ECK125134695,2687469,2688803,reverse,
3051,ECK120030150,,holC,ECK120034093,4483837,4484280,reverse,
3052,ECK120030151,,nanC,ECK125165358,4538785,4539501,reverse,
3053,ECK120030152,,pqiC,ECK125272727,1014896,1015459,forward,
3054,ECK120030153,,yqgB,ECK120030556,3085920,3086051,reverse,
3055,ECK120030154,ECK125109143,rnlAB,ECK125134987,2765852,2767355,forward,2765894.0
3056,ECK120030155,,secG,ECK120034518,3322173,3322505,reverse,
3057,ECK120030156,,tpke11,ECK120030529,14080,14167,forward,
3058,ECK120030158,ECK120030207,rseX,ECK120030559,2033649,2033739,forward,2033649.0
3059,ECK120030159,ECK120030791,sraB,ECK125165367,1146589,1146757,forward,1146589.0
3060,ECK120030160,,isrC,ECK125199569,2071317,2071511,forward,
3061,ECK120030162,,ispG-sroE,ECK125095168,2640595,2641804,reverse,
3062,ECK120030163,,C0664,ECK120030564,2835055,2835167,forward,
3063,ECK120030164,,C0362,ECK120030565,1552001,1552386,forward,
3064,ECK120030165,ECK120034398,ispU,ECK120030566,194784,195664,forward,194784.0
3065,ECK120030166,,cdsA,ECK120030567,195677,196534,forward,
3066,ECK120030167,,lpoA,ECK125134988,3293400,3295436,forward,
3067,ECK120030168,,yraN,ECK120030569,3295394,3295789,forward,
3068,ECK120030169,,diaA,ECK120030570,3295809,3296399,forward,
3069,ECK120030170,,thpR,ECK125203375,161501,162031,reverse,
3070,ECK120030171,,eptA,ECK120030572,4333947,4335590,reverse,
3071,ECK120030172,ECK120034260,galF,ECK120030573,2113434,2114351,reverse,2114351.0
3072,ECK120030173,,rodZ,ECK125095169,2641831,2642844,reverse,
3073,ECK120030175,,yceH,ECK120030576,1126157,1126804,forward,
3074,ECK120030176,,yceM,ECK120030577,1126806,1127729,forward,
3075,ECK120030177,,nemR,ECK125160704,1726023,1726622,forward,
3076,ECK120030178,,nemA,ECK125160704,1726659,1727756,forward,
3077,ECK120030179,,ogrK,ECK120030580,2167302,2167520,reverse,
3078,ECK120030180,ECK120051391,rnd,ECK120030581,1886864,1888061,reverse,1888061.0
3079,ECK120030181,,rsmB,ECK120030582,3435207,3436496,forward,
3080,ECK120030182,ECK120034336,dfp,ECK120030583,3812703,3813951,forward,3812703.0
3081,ECK120030183,,clpS,ECK120030584,922913,923233,forward,
3082,ECK120030184,ECK125109863,rcsDB,ECK120030532,2313452,2316827,forward,2313452.0
3083,ECK120030185,,insH-7,ECK120030585,2101895,2102911,reverse,
3084,ECK120030186,,insH-2,ECK120030586,574737,575753,reverse,
3085,ECK120030187,ECK120033640,mnmA,ECK120030587,1192667,1193773,reverse,
3086,ECK120030188,,ybcH,ECK120030588,587091,587981,reverse,
3087,ECK120030189,,cydX-ybgE,ECK125162053,774196,774602,forward,
3088,ECK120030191,,ybiB,ECK125272730,835248,836210,forward,
3089,ECK120030192,,mepM,ECK125162054,1940313,1941635,reverse,
3090,ECK120030193,,aspT,ECK120030593,3946872,3946948,forward,
3091,ECK120030194,,trpT,ECK120030594,3946957,3947032,forward,
3092,ECK120030195,ECK120033656,aspU,ECK120030595,228928,229004,forward,
3093,ECK120030196,ECK120030209,gspCDEFGHIJKLMO,ECK120028315,3455472,3466220,forward,3455527.0
3094,ECK120030197,ECK120030210,gspCDEFGHIJKLMO,ECK120028315,3455482,3466220,forward,3455482.0
3095,ECK120030198,ECK120030211,gspAB,ECK120030527,3453508,3455495,reverse,3455495.0
3096,ECK120030199,ECK120030212,gspAB,ECK120030527,3453508,3455519,reverse,3455519.0
3097,ECK120030200,ECK120030213,gspAB,ECK120030527,3453508,3455510,reverse,3455510.0
3098,ECK120030201,ECK120010203,cynTS,ECK120014940,358700,360278,forward,358773.0
3099,ECK120030202,ECK120030217,relBE-hokD,ECK120030498,1645034,1645922,reverse,1645903.0
3100,ECK120030203,,insJ,ECK120030596,3720680,3721201,forward,
3101,ECK120030223,,yjaH,ECK120030554,4200566,4201261,forward,
3102,ECK120030224,,C0299,ECK120030558,1230629,1230707,forward,
3103,ECK120030627,ECK120030646,mreBCD,ECK120030764,3398387,3401193,reverse,3401193.0
3104,ECK120030628,ECK120030647,mreBCD,ECK120030764,3398387,3401356,reverse,3401356.0
3105,ECK120030629,ECK120011130,mreB,ECK120030764,3400005,3401129,reverse,3401129.0
3106,ECK120030630,ECK120030646,mreB,ECK120030764,3400005,3401193,reverse,3401193.0
3107,ECK120030631,ECK120030647,mreB,ECK120030764,3400005,3401356,reverse,3401356.0
3108,ECK120030632,ECK120030648,rydC,ECK120030766,1491443,1491506,reverse,1491506.0
3109,ECK120030633,ECK120030652,dgt,ECK120027958,179214,180754,forward,179214.0
3110,ECK120030634,ECK120030653,ileS-lspA-fkpB-ispH,ECK120014814,21833,27279,forward,21833.0
3111,ECK120030635,ECK120030654,ileS-lspA-fkpB-ispH,ECK120014814,22034,27279,forward,22034.0
3112,ECK120030636,ECK120030657,dapB,ECK120014968,28288,29272,forward,28288.0
3113,ECK120030637,ECK120030660,dapE-ypfN,ECK120028525,2591560,2592962,forward,2591560.0
3114,ECK120030638,ECK120030662,hypF,ECK120014592,2835173,2837425,reverse,
3115,ECK120030639,ECK120030663,hypF,ECK120014592,2835173,2838107,reverse,2838014.0
3116,ECK120030640,ECK120030664,hypF,ECK120014592,2835173,2838107,reverse,2838105.0
3117,ECK120030641,ECK120030666,pdeL,ECK125229258,331672,333459,forward,331873.0
3118,ECK120030642,ECK120030667,eno,ECK120027987,2906643,2908888,reverse,2908674.0
3119,ECK120030643,ECK120030668,eno,ECK120027987,2906643,2908888,reverse,2908702.0
3120,ECK120030644,ECK120030669,eno,ECK120027987,2906643,2908888,reverse,2908846.0
3121,ECK120030676,ECK120030655,crp,ECK120014920,3485854,3486792,forward,3486025.0
3122,ECK120030677,ECK120030656,crp,ECK120014920,3485854,3486792,forward,3486031.0
3123,ECK120030678,ECK120030658,cyaA,ECK120014835,3990790,3993699,forward,3990790.0
3124,ECK120030679,ECK120030659,cyaA,ECK120014835,3990774,3993699,forward,3990774.0
3125,ECK120030780,ECK120030783,hchA,ECK120028007,2035630,2036686,forward,2035630.0
3126,ECK120030781,,emrE,ECK120029065,568315,568647,forward,
3127,ECK120030805,ECK120030804,hisJQMP,ECK120015048,2423736,2426930,reverse,2426837.0
3128,ECK120032963,ECK120032970,symR,ECK120033112,4579835,4579911,forward,4579835.0
3129,ECK120032964,ECK120032971,ohsC,ECK125095165,2700518,2700596,forward,2700518.0
3130,ECK120032965,ECK120032972,shoB,ECK125143519,2700117,2700291,reverse,2700291.0
3131,ECK120032966,ECK120032973,ryfD,ECK120033115,2734153,2734295,reverse,2734295.0
3132,ECK120032967,ECK120032974,ryjB,ECK120033116,4527977,4528066,forward,4527977.0
3133,ECK120032968,ECK120032975,sroA,ECK120029278,75516,75608,reverse,75608.0
3134,ECK120033026,ECK120033030,csgDEFG,ECK120014668,1100851,1103402,reverse,1103335.0
3135,ECK120033038,ECK120033033,dcuR,ECK120016645,4349315,4350633,reverse,4350565.0
3136,ECK120033211,ECK120009924,gadXW,ECK120033225,3663541,3666674,reverse,3665839.0
3137,ECK120033221,ECK120033222,rsmH-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,ECK125108694,90010,107474,forward,90010.0
3138,ECK120033235,ECK120033245,ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,ECK125108694,90688,107474,forward,90688.0
3139,ECK120033236,ECK120033246,ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,ECK125108694,91004,107474,forward,91012.0
3140,ECK120033238,ECK120033255,hcp-hcr,ECK125272734,911182,914129,reverse,914129.0
3141,ECK120033239,ECK120033256,wza-wzb-wzc,ECK120014752,2133490,2137243,reverse,2137193.0
3142,ECK120033240,ECK120033257,yiaKLMNO-lyxK-sgbHUE,ECK120014473,3742720,3750781,forward,3742720.0
3143,ECK120033241,ECK120033258,clpX-lon,ECK120033534,457202,461242,forward,457202.0
3144,ECK120033242,ECK120033259,chaC,ECK120014788,1272422,1273202,forward,1272422.0
3145,ECK120033243,ECK120033260,potFGHI,ECK120014616,893634,897929,forward,893634.0
3146,ECK120033244,ECK120033261,rpoD,ECK120014515,3212693,3214888,forward,3212693.0
3147,ECK120033266,ECK120033247,ftsK,ECK120015929,933128,937213,forward,933138.0
3148,ECK120033267,ECK120033248,ftsK,ECK120015929,932929,937213,forward,932929.0
3149,ECK120033554,ECK120033608,ileS-lspA-fkpB-ispH,ECK120014814,22229,27279,forward,22229.0
3150,ECK120033555,ECK120033610,ribE-nusB-thiL-pgpA,ECK120033107,434504,437107,forward,434504.0
3151,ECK120033556,ECK120033614,glnS,ECK120014990,705999,707978,forward,705999.0
3152,ECK120033557,ECK120033615,phoPQ,ECK120014479,1188316,1190491,reverse,1190491.0
3153,ECK120033558,ECK120033616,cas2,ECK125095154,2878569,2878915,reverse,2878915.0
3154,ECK120033559,ECK120033619,ybeD-lipB,ECK120034097,661637,662706,reverse,662706.0
3155,ECK120033560,ECK120033620,ybeZYX-lnt,ECK120034085,689343,693469,reverse,693469.0
3156,ECK120033561,ECK120033622,lapAB-pyrF-yciH,ECK125166136,1340135,1342984,forward,1340135.0
3157,ECK120033562,ECK120033623,ycjXF-tyrR,ECK120034087,1384069,1388261,forward,1384069.0
3158,ECK120033563,ECK120033624,holC-valS,ECK120034093,4480982,4484280,reverse,4484273.0
3159,ECK120033564,ECK120033625,creABC,ECK120014790,4635243,4638120,forward,4635243.0
3160,ECK120033565,ECK120033626,nfuA,ECK125272744,3545458,3546199,forward,3545458.0
3161,ECK120033566,ECK120033627,hslRO,ECK120034098,3529110,3530652,forward,3529110.0
3162,ECK120033567,ECK120033628,rnlA,ECK125134987,2765906,2766991,forward,2765906.0
3163,ECK120033568,ECK120033631,rapA,ECK125235990,60358,63588,reverse,63588.0
3164,ECK120033569,ECK120033633,xerD-dsbC-recJ,ECK120034084,3036373,3039851,reverse,3039851.0
3165,ECK120033570,ECK120033634,clpPX,ECK120033534,456605,458755,forward,456605.0
3166,ECK120033571,ECK120033635,rdgB-yggW,ECK120028442,3096620,3098403,forward,3096620.0
3167,ECK120033572,ECK120033651,yacG,ECK125143520,111649,111846,reverse,
3168,ECK120033573,ECK120033658,pdxY,ECK120026424,1715026,1715889,reverse,
3169,ECK120033574,ECK120033663,yajO,ECK120014659,437161,438135,reverse,
3170,ECK120033575,ECK120033664,nrdG,ECK120015097,4459900,4460364,reverse,
3171,ECK120033576,ECK120033665,fucR,ECK120014927,2939368,2940099,forward,
3172,ECK120033577,ECK120033666,aceK,ECK120015031,4218596,4220332,forward,
3173,ECK120033578,ECK120033668,glxK,ECK125141397,541888,543033,forward,
3174,ECK120033579,ECK120033669,gcvP,ECK120014720,3046126,3049041,reverse,
3175,ECK120033580,ECK120033675,tcyJ,ECK125229283,1999541,2000410,reverse,2000410.0
3176,ECK120033581,ECK120033679,ubiX,ECK120014517,2428030,2428626,reverse,
3177,ECK120033582,ECK120033683,lacYA,ECK120014850,361140,363179,reverse,
3178,ECK120033583,ECK120033684,rfbACX,ECK120014625,2108337,2111019,reverse,
3179,ECK120033584,ECK120033685,rrlH-rrfH,ECK120023956,225759,228875,forward,
3180,ECK120033585,ECK120033686,waaZU,ECK125243343,3798239,3800196,reverse,
3181,ECK120033586,ECK120033688,rrlB-rrfB,ECK120023947,4168641,4171962,forward,
3182,ECK120033587,ECK120033689,caiCDE,ECK120014786,34781,37824,reverse,
3183,ECK120033588,ECK120033690,rrlE-rrfE,ECK120023945,4210043,4213159,forward,
3184,ECK120033589,ECK120033691,nuoMN,ECK120014697,2390005,2393041,reverse,
3185,ECK120033590,ECK120033692,mreCD,ECK120030764,3398387,3399978,reverse,
3186,ECK120033591,ECK120033693,rrlA-rrfA,ECK120023948,4037519,4040636,forward,
3187,ECK120033592,ECK120033695,glcBA,ECK120014421,3119597,3123805,reverse,
3188,ECK120033593,ECK120033696,deoABD,ECK120014836,4618229,4621602,forward,
3189,ECK120033594,ECK120033698,rutR,ECK120033906,1074113,1074880,forward,1074113.0
3190,ECK120033595,ECK120033699,safA-ydeO,ECK125134989,1582926,1584088,reverse,1584028.0
3191,ECK120033596,ECK120033701,alsBACE,ECK120015089,4307783,4312042,reverse,
3192,ECK120033597,ECK120033702,hfq-hflXKC,ECK125147410,4399801,4404304,forward,4399801.0
3193,ECK120033598,ECK120033704,pspBCDE,ECK120014620,1368801,1370003,forward,
3194,ECK120033599,ECK120033705,tdcBCDEFG,ECK120014924,3258285,3266028,reverse,
3195,ECK120033600,ECK120033724,casDE12,ECK125095154,2878569,2881048,reverse,
3196,ECK120033601,ECK120033725,osmF-yehYXW,ECK120030547,2215745,2219481,reverse,
3197,ECK120033602,ECK120033729,miaA-hfq-hflXKC,ECK125147410,4398982,4404304,forward,4398982.0
3198,ECK120033603,ECK120033730,miaA-hfq-hflXKC,ECK125147410,4399052,4404304,forward,4399052.0
3199,ECK120033604,ECK120033731,hfq-hflXKC,ECK125147410,4400288,4404304,forward,
3200,ECK120033605,ECK120033732,hfq-hflXKC,ECK125147410,4400113,4404304,forward,4400220.0
3201,ECK120033740,ECK120033606,nagC,ECK125162049,700374,701865,reverse,701865.0
3202,ECK120033741,ECK120033607,nagC,ECK125162049,700374,702008,reverse,702008.0
